time,x,y,theta,cov_xx,cov_xy,cov_yy,cov_thetatheta
1763113125.125257,-0.30997117489621195,0.2735687113479192,-1.2980376559672493,0.11265792094597157,0.01745029016620198,0.10754236094316544,0.0
1763113125.1751802,-0.785259079412815,1.9722217120649643,-0.001087748743876538,0.118784577792464,0.01644816468137302,0.10525611004789497,0.0
1763113125.2251537,-0.7774293582521472,1.9724504032643215,0.021231496879648218,0.1187357865321475,0.016263817488238748,0.10393787215614049,0.0
1763113125.275336,-0.7629031873021836,1.973039923510316,0.0618894869316246,0.11754063698090617,0.015984559173092543,0.10268042783349636,0.0
1763113125.3254833,-0.7627795653439923,1.9731588448753807,0.06184801238327318,0.11644295065879423,0.015780029599046442,0.1014496213802179,0.0
1763113125.375261,-0.7483527482650069,1.9743400438904535,0.1025364078265163,0.11577804428684672,0.015584356989537595,0.10027168412621103,0.0
1763113125.425308,-0.7409761515447636,1.9748878217123664,0.12290677261687465,0.1151300330810219,0.015438209849733096,0.09912896520088971,0.0
1763113125.4749653,-0.7410620936936905,1.974819307632686,0.12292117163796663,0.11461454235003102,0.015323404646095388,0.09800515214808132,0.0
1763113125.5249765,-0.7339115084639857,1.975532052676353,0.14533999253057192,0.11462157371138298,0.015306528994357822,0.0968974680210381,0.0
1763113125.5751944,-0.683662535967147,1.983784979275601,0.2897375816595272,0.11464157951925535,0.015355886430767265,0.0959145235266144,0.0
1763113125.6249766,-0.6836586765940305,1.9837573546851361,0.289665447984694,0.11460216304831407,0.015550587697305458,0.09494561138742044,0.0
1763113125.6748831,-0.6770486686985556,1.9858057896045769,0.3099656425475728,0.11455984727695581,0.01575981718039214,0.09402726680021027,0.0
1763113125.7249928,-0.6702460034845962,1.9881124496965654,0.32824821218148653,0.11447364177122196,0.0159134711214949,0.09314062973272973,0.0
1763113125.7748342,-0.6361301603209089,1.9996412264334653,0.4279896089904841,0.11440736110676758,0.016095999819277174,0.09233745169986146,0.0
1763113125.825061,-0.6232908862126185,2.005480337130508,0.47069657318860114,0.1142785742542042,0.01637516581779389,0.0915991818845368,0.0
1763113125.8749585,-0.6232539664614505,2.005384129948739,0.47063586605410535,0.11411443001974074,0.01670373560799003,0.09089640343121684,0.0
1763113125.924989,-0.6172355538045651,2.008404952905451,0.4910605787626512,0.11297227385620297,0.016653066804153994,0.09013106577171631,0.0
1763113125.9749844,-0.5916402237509095,2.0220109252029848,0.5745513605654591,0.11194610871998377,0.0166256143147057,0.08945109799410365,0.0
1763113126.0250094,-0.5856516524327928,2.025589727699847,0.5948783865640227,0.11095626331299299,0.01669100719151929,0.08882796750129299,0.0
1763113126.0749905,-0.579407395795581,2.0296447310198595,0.6151548312218116,0.11062878863689142,0.0169824930029688,0.08823754050342772,0.0
1763113126.124854,-0.5735532735907245,2.0337379705642573,0.6333850404512221,0.11029500186659041,0.0172862166684166,0.08768692690833363,0.0
1763113126.1748571,-0.5674702597213351,2.0381529840872856,0.6537883378514742,0.10996705118582442,0.0176195468783568,0.08718200447596278,0.0
1763113126.2249603,-0.5617213218152174,2.0425057594421503,0.6762063584088561,0.10962852293997778,0.017990965288368445,0.08673429035338569,0.0
1763113126.2750118,-0.5229650983424469,2.073781706644675,0.8167255935951411,0.10922167871008197,0.018316848451257053,0.0863688768729113,0.0
1763113126.2754846,-0.5181529270876394,2.079107784254873,0.835044098530076,0.10839945178195318,0.01844035737342378,0.08594044976791013,0.0
1763113126.324996,-0.518289364411602,2.0792042905314654,0.8350737132527412,0.10784529781665984,0.018811860842926197,0.08565483094113083,0.0
1763113126.325545,-0.5137523366979431,2.084466301715902,0.8554196563252192,0.10702834710805757,0.018921594595090185,0.085244729437196,0.0
1763113126.3748727,-0.5138514448747523,2.084602517090005,0.8554137203578601,0.10620237674925558,0.019031128434681105,0.08484444751518724,0.0
1763113126.4250228,-0.5091073849577565,2.0899924007748067,0.8777224277495278,0.1056529066171218,0.019356157640246,0.08459272086899938,0.0
1763113126.4755275,-0.4640242521225558,2.146606086405128,1.0812034295071173,0.10504243678972724,0.019567836355885528,0.08439066309790427,0.0
1763113126.525376,-0.4607321452128067,2.153005973661195,1.1036587109941127,0.10420018250731042,0.019802096631578787,0.08428034283083628,0.0
1763113126.5752854,-0.448096925276403,2.178213823601299,1.1809961702635878,0.10334834872009087,0.019895754414618393,0.08409198766575401,0.0
1763113126.6250913,-0.4481694440614104,2.1782232047024874,1.180996435904958,0.10240907483573806,0.019986463847543365,0.0839324899371027,0.0
1763113126.675059,-0.44293755681503255,2.191319134951438,1.2196617873288726,0.10150754142372798,0.020060189742172753,0.0837827028696165,0.0
1763113126.7254233,-0.42576114321241887,2.2389074320298707,1.3580598984961658,0.10056894817216717,0.01991493412285071,0.08348833789915461,0.0
1763113126.7752573,-0.42428195651065176,2.245882868573574,1.376390646366271,0.09945961096264337,0.019744829772907264,0.0832377768505814,0.0
1763113126.8252292,-0.42302997311297075,2.2532159689698816,1.3967468714789733,0.09839254194941252,0.019600891858925242,0.08301825531383444,0.0
1763113126.87531,-0.42198393576357723,2.260272468930807,1.419138607942892,0.0973350695741009,0.01944360150401762,0.08279863703878801,0.0
1763113126.9253278,-0.41247741710518077,2.3239722537710983,1.6023080661562272,0.09650289435067778,0.0192243837140522,0.08254872840476984,0.0
1763113126.9750493,-0.4127664228074718,2.3311014138221746,1.6205927428838423,0.09541290760991937,0.018987581497458307,0.08234353677824205,0.0
1763113127.025444,-0.4130564942394331,2.3385687488306637,1.6409205322079299,0.09434120667260068,0.018741785334001764,0.08213749926911638,0.0
1763113127.0753071,-0.41360222295245697,2.3454163023629597,1.6612399460817273,0.09326854097914776,0.01850507919179559,0.08195655951720295,0.0
1763113127.1253502,-0.4189169160138963,2.402996677531554,1.8260037833020286,0.09223891611051278,0.018226437792632853,0.08178493079656338,0.0
1763113127.1750917,-0.4190424458246954,2.402916936647513,1.825942089945033,0.09105434060943435,0.017855942673076528,0.08158998330899911,0.0
1763113127.2251189,-0.42108938047957334,2.409780360581605,1.8483209262803146,0.08991493633280856,0.017468457053969204,0.0814088531131357,0.0
1763113127.225843,-0.422891312816539,2.417088252080098,1.8686698335433238,0.08894846825080953,0.017000271498608447,0.08094486482274829,0.0
1763113127.2752998,-0.42520454424272236,2.423855954438123,1.8909996291955071,0.08788871500913872,0.016602871626364472,0.08074235623493606,0.0
1763113127.275848,-0.42546876302934417,2.4237206746264937,1.8910126056074652,0.08695457259709638,0.016146086721448863,0.08027685753001632,0.0
1763113127.3254707,-0.4277484805443179,2.4302264655591976,1.9113693888442205,0.08606628940567758,0.015703536201608984,0.0798330246297915,0.0
1763113127.3751276,-0.42774222897343966,2.4302493529121665,1.911415302363072,0.0850832046448244,0.015319685136779398,0.07961136382064327,0.0
1763113127.4255931,-0.4524332010233242,2.4972543621545014,2.1108775396247528,0.08431411797017668,0.01493968960799157,0.07933811593703947,0.0
1763113127.4753077,-0.45616560345672624,2.5037399845100548,2.131179857319161,0.08343875502487524,0.014436254106713658,0.07899681923537856,0.0
1763113127.5250933,-0.45599247358322914,2.5038648509375316,2.131187471627728,0.08261526231576775,0.013945527484591545,0.0786461599869282,0.0
1763113127.5751758,-0.4797901596576699,2.540287866162505,2.251291140612148,0.08195455757728295,0.013531622184681862,0.07826692780447315,0.0
1763113127.6253562,-0.4843364295525223,2.54592726755873,2.2737193320635645,0.08128082902569368,0.013066357663891987,0.07782162670266389,0.0
1763113127.6753018,-0.4889752954740123,2.5517924331772357,2.2940482547643075,0.08063449729790625,0.012608168916929691,0.07737603303040227,0.0
1763113127.725161,-0.4889708381529591,2.5518639872168527,2.2940614284699112,0.08000867993675846,0.012169583887153536,0.07688747353032871,0.0
1763113127.7752323,-0.5221375991118387,2.5895022004814496,2.4365575500480805,0.07950234611590673,0.011804274221569584,0.07646348587109775,0.0
1763113127.8253322,-0.5329237516497161,2.5985475510936005,2.475201560324596,0.07900476231833525,0.011388397353154061,0.0759567252098972,0.0
1763113127.8753407,-0.5386689983729578,2.6028556437668366,2.4975600547934267,0.07851679364049612,0.010958422559014722,0.0754357960949008,0.0
1763113127.9250212,-0.5387544182354995,2.6027162055079582,2.4975331157252705,0.07803771093053309,0.010529359927830032,0.07490263990169455,0.0
1763113127.9752276,-0.5857858911485789,2.63641159537569,2.658335930942646,0.0777308565934016,0.010336532549116787,0.07432179115632236,0.0
1763113128.025113,-0.5857687568109472,2.6363486060371257,2.6582381874265546,0.07732356433623247,0.009914679812177436,0.0737193548712497,0.0
1763113128.0256548,-0.5921298146698276,2.6397384306914717,2.680609678777325,0.07701527466369802,0.00966645400234713,0.07302454359122063,0.0
1763113128.0750947,-0.5920027741812688,2.6399605866431988,2.680622784160969,0.07663066659103751,0.009263281014219872,0.07243337502835055,0.0
1763113128.0756724,-0.5987440588863937,2.6432952900935422,2.700936029654682,0.076334616729671,0.009028458555717002,0.07178080293842978,0.0
1763113128.1249473,-0.5987720750431172,2.643183451602029,2.700875006583962,0.07597977772178167,0.00866102416846285,0.07121140829480405,0.0
1763113128.1254137,-0.6049545445489997,2.6461242318279847,2.7212977314275175,0.07569612396555625,0.008439153273425332,0.07059127249237135,0.0
1763113128.1750598,-0.6050314538672694,2.646033012636031,2.7213167906946034,0.0753753267046213,0.008136364815172416,0.07004254694738532,0.0
1763113128.2250433,-0.6769901503890252,2.6766017711568764,2.945178112253259,0.07516665828902463,0.007965360030088832,0.06962693542604062,0.0
1763113128.2751417,-0.6769776817270979,2.676506494607263,2.9451330479507294,0.07494416198847828,0.00773414034726614,0.06903493206379273,0.0
1763113128.324839,-0.6843236308397805,2.6780692145306415,2.965521025012541,0.07474832400743167,0.00751944299745557,0.06846863952960419,0.0
1763113128.3752937,-0.7059396530118907,2.681516599956067,3.0265823609921,0.07456167290204554,0.007459034115583182,0.06792804934431643,0.0
1763113128.4254577,-0.7131146920022681,2.682479228457367,3.0489108131551017,0.07439464801103814,0.007392132172770553,0.06737343614706713,0.0
1763113128.4752617,-0.7202821284324162,2.683077318667201,3.0672451751802376,0.07424611961626339,0.007332792966567375,0.06683093645117613,0.0
1763113128.5250158,-0.7274472756078356,2.683421585796292,3.0896779803074015,0.0741043495396525,0.007273843992211521,0.06630603763822401,0.0
1763113128.5748684,-0.7346043897472704,2.68371057382317,3.112110511138624,0.07397392311065137,0.007226507499632392,0.0657922081215568,0.0
1763113128.624868,-0.734601678651636,2.683810621616649,3.112130223351461,0.0737132170809707,0.007026818992805045,0.06521065414625576,0.0
1763113128.6751633,-0.7855432148847973,2.6845952261454205,-3.0305982963150617,0.07354981488047084,0.006928007190769656,0.06473966278766183,0.0
1763113128.725119,-0.7924536983982032,2.6838506111356284,-3.010151714385613,0.07343869228597219,0.006856660720829821,0.06420211245907836,0.0
1763113128.725504,-0.7924752995596925,2.683789393874989,-3.010173241678895,0.07323996140237186,0.006879757969265207,0.06373303045467767,0.0
1763113128.7750576,-0.7996438242445355,2.682733884112531,-2.9918937335623768,0.07306784361111134,0.006908943040338355,0.06328429725842374,0.0
1763113128.825118,-0.806784090371694,2.681700714452558,-2.9695261778515447,0.07291366629901248,0.006948442428842229,0.06284794623105662,0.0
1763113128.8748882,-0.8068033439638732,2.6817406722604913,-2.969543532975545,0.0727716049949738,0.006987385957547921,0.062408487894280024,0.0
1763113128.9252357,-0.8351511843219281,2.6765470640745197,-2.888108670940445,0.07258726288543145,0.006968066179114679,0.06197543128495695,0.0
1763113128.9752955,-0.8418546797075244,2.6748880438618343,-2.8677635536248482,0.07243968822351037,0.006968618189008398,0.061526708231491124,0.0
1763113129.025189,-0.8418682073863066,2.674960650823167,-2.867768643902885,0.0723195480180812,0.0069898796825187725,0.06109041552623601,0.0
1763113129.0752435,-0.8557264660872184,2.6709009423231875,-2.826981560124276,0.07222954405180756,0.0070352626720835525,0.06068651029449005,0.0
1763113129.1252365,-0.8974085386931143,2.6574225071930755,-2.700809514162176,0.07201387161237667,0.007094102651333624,0.06036432160896522,0.0
1763113129.1751413,-0.8973258330367996,2.6572913178901216,-2.700850153117711,0.0718983812078776,0.007191820279122906,0.05998836887992929,0.0
1763113129.175414,-0.904115073620878,2.6541489079776226,-2.680497287868098,0.07167795210413515,0.007273910837612514,0.05965702407173691,0.0
1763113129.2254913,-0.910717552136167,2.6506589674109335,-2.6601832100347167,0.07157021949362712,0.007388403118345304,0.05931822483451768,0.0
1763113129.2260215,-0.9106703528467603,2.6507315254092063,-2.6601704784511595,0.07133549998705507,0.007472704496490403,0.0589964648926778,0.0
1763113129.2752044,-0.9106568819200288,2.6507050749718357,-2.6601694459292147,0.07118952478935325,0.0075777745940552935,0.05867458285544463,0.0
1763113129.3252919,-0.9727898835266915,2.616831925367141,-2.45662485623133,0.0710487752487013,0.007670759100890837,0.058428501018836544,0.0
1763113129.375189,-0.9728353995351614,2.616858433545534,-2.456602835704115,0.07084398528721687,0.007822691694751378,0.058178575304548535,0.0
1763113129.4250734,-0.9837788657654168,2.607521139734992,-2.4158762037695585,0.07065882860454263,0.007981884616631966,0.05795561557070258,0.0
1763113129.4753077,-0.9894100714878359,2.6025569606780654,-2.3955336132081975,0.0702968942975329,0.00806106116208872,0.05772641115800786,0.0
1763113129.5254986,-0.9944590564919278,2.597811916978991,-2.375191232671613,0.06995625258863662,0.008150397867668458,0.057509766015214715,0.0
1763113129.5752156,-0.9997624861515071,2.5926255278753785,-2.3548101142411695,0.06961421127847826,0.00823901969927896,0.057303568046591306,0.0
1763113129.6254172,-1.0049896119467145,2.587649664109488,-2.332419826630269,0.06926822154229599,0.008327526768643241,0.057108308955737555,0.0
1763113129.675205,-1.0101256268073693,2.5822855447670126,-2.3120504083580795,0.06893567098942242,0.008419518311347072,0.056920918393438415,0.0
1763113129.726342,-1.039163517409983,2.550333722561947,-2.1898774549300257,0.06868386567312679,0.008537805935331473,0.05675811386864432,0.0
1763113129.7267942,-1.039303006564893,2.550425856684337,-2.1898587788741146,0.06822622174984201,0.008591816730717813,0.05660476856660707,0.0
1763113129.7751622,-1.0391769254176353,2.550343852400134,-2.18981992769952,0.06791704266025217,0.00872917672257055,0.056442383685420455,0.0
1763113129.7756279,-1.0430165419085824,2.5446559687658343,-2.1694445739393275,0.0674857588273777,0.008776948628964016,0.05629465102415354,0.0
1763113129.8248677,-1.042997552022238,2.544617146410175,-2.1693788317513745,0.06717448652367496,0.008909068023295235,0.05614764919036916,0.0
1763113129.8251054,-1.0470946637647276,2.5386851049750807,-2.1510648162456576,0.06675471393516429,0.008952080064541464,0.05600080543586487,0.0
1763113129.8751144,-1.0509303271929478,2.532960330346967,-2.130680235702664,0.06634195868995645,0.009000157123037023,0.05586931314371147,0.0
1763113129.9254065,-1.07035037711663,2.5022690786679664,-2.028935443040037,0.066003261991122,0.009067000912111217,0.055748613618036603,0.0
1763113129.9753253,-1.0733954666939338,2.4957906593233337,-2.0065773809929524,0.06563574067018974,0.009151649348508524,0.05564256671782727,0.0
1763113130.0255518,-1.0763000686910602,2.4892200036224357,-1.9882386489658435,0.06526643778577199,0.00923552144448419,0.055554132044316216,0.0
1763113130.0750952,-1.0762811858403263,2.4892205750622476,-1.988233588916538,0.06481076155577914,0.00923510696734852,0.055423518944627964,0.0
1763113130.1251905,-1.0877396270652104,2.4622235480364467,-1.9027113374302365,0.06437989954705897,0.009220081317854262,0.05532289525823881,0.0
1763113130.1750898,-1.0877275742850612,2.4621955733841028,-1.9027360643034301,0.06392984891330142,0.00921737307564867,0.0552246725457667,0.0
1763113130.22518,-1.0900879868270898,2.455652835635975,-1.8824104768790204,0.06349119347918672,0.009212891028917728,0.05514038338999291,0.0
1763113130.2751167,-1.0922026125621374,2.4484923698747285,-1.8620356031451448,0.06309304870474672,0.009244723646791696,0.05503435792718173,0.0
1763113130.27539,-1.0943677282877233,2.4418696455305686,-1.8417075896614332,0.06265633888058439,0.009227198948200552,0.05494807485183397,0.0
1763113130.3257363,-1.096331976149698,2.4349190978043866,-1.8192843874122684,0.062255593039663264,0.009251792344724848,0.05485547852277172,0.0
1763113130.3751853,-1.0963688250641688,2.4349094566090175,-1.8192572017285893,0.06185330039571258,0.009277844263989124,0.054780964328157204,0.0
1763113130.4251182,-1.0979646297821204,2.427941053288612,-1.8009442600797272,0.061446187602755574,0.009270678973688351,0.05469558464541571,0.0
1763113130.4751868,-1.1127020449759149,2.3654343779575084,-1.6239004102061365,0.061082406812101954,0.009222831178178148,0.054605700321665444,0.0
1763113130.5256586,-1.1133541201314292,2.351036590060984,-1.5831857331809756,0.0606606107205397,0.009166695566310567,0.05453188025745262,0.0
1763113130.5754097,-1.1139470833332128,2.3003389008079296,-1.436559000017938,0.06025603973957901,0.009100943127858504,0.05447013004958236,0.0
1763113130.6250956,-1.1139196256911705,2.3003280898777074,-1.436495345382769,0.059786167090488146,0.009008092746768557,0.054414576073837775,0.0
1763113130.6752832,-1.1074575031808966,2.2578773077070635,-1.3163867580187607,0.05940463200919952,0.008897040620964775,0.0543231451590237,0.0
1763113130.7250447,-1.105528667410973,2.250950900830891,-1.2980621509859633,0.05897763008393036,0.008760394880123262,0.054228158409918015,0.0
1763113130.774831,-1.10562086382451,2.250887629383646,-1.2980105324065259,0.058543224730937454,0.008619872304628656,0.05413701769287109,0.0
1763113130.8256545,-1.0911809589562356,2.202943312014089,-1.1596212490667832,0.058211886376663774,0.008490115851440655,0.05401416890455308,0.0
1763113130.8752885,-1.0882536531976528,2.1960587194613472,-1.1392703945490186,0.05783599416153451,0.008315608298670833,0.05385256500180942,0.0
1763113130.9247947,-1.088261801170297,2.196065223762669,-1.1392787446198507,0.0574446105645084,0.008141690713496226,0.05370505831665777,0.0
1763113130.9753592,-1.081780608457873,2.1829140870979544,-1.0965437882062665,0.05708758317249494,0.007974935171297342,0.05356973544174984,0.0
1763113131.0256288,-1.0520812324967566,2.1253515747965763,-0.9154062199804561,0.05684692723978067,0.007855947687176467,0.053433244315402514,0.0
1763113131.0754282,-1.0478664468020038,2.119891900793423,-0.8950688537651531,0.05652510563112862,0.007660847886894384,0.053241160601417765,0.0
1763113131.125536,-1.043475713244022,2.1142042022396175,-0.8767855810112207,0.05620226352688932,0.00746222627863763,0.053055867129137395,0.0
1763113131.1750956,-1.0435852233241376,2.1141346256216487,-0.8768168041586335,0.05587527921460522,0.007257370697121026,0.05285969442327965,0.0
1763113131.2250013,-1.0393174765214668,2.108683418138937,-0.8564363022325667,0.05553794794261447,0.007025823150254081,0.05267990900772087,0.0
1763113131.2751899,-1.0060650496354178,2.070453483312704,-0.7140125791108061,0.05528335350991576,0.006842062020160787,0.05252491301023027,0.0
1763113131.3249211,-1.0004204305287194,2.065516554549115,-0.6935811764433683,0.055017368614362544,0.006597882419554672,0.05228828913519516,0.0
1763113131.325548,-0.9947932237532181,2.0609630590312182,-0.6712277838058547,0.054800183095463584,0.00643825630705593,0.052000541931885476,0.0
1763113131.3747747,-0.9947009937395802,2.061052062673512,-0.6711637458993046,0.05455499256666244,0.0062063033745780784,0.05175332471627056,0.0
1763113131.3750777,-0.9889766724158585,2.0566799149318946,-0.6487730052747153,0.05434484596275583,0.0060536786406912785,0.05147293312529583,0.0
