time_pose,x_pose,y_pose,theta_pose,cov_xx,cov_xy,cov_yy,cov_thetatheta,time_odom,x_odom,y_odom,theta_odom
1763371823.7850018,0.0,0.01499997656253662,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763371822.6862938,0.0,0.0,0.0
1763371823.786425,0.0,0.01499997656253662,0.0,0.00022499683598198317,0.0,2.4999960938743016e-05,0.0,1763371822.7329907,0.003001966313430246,0.0,0.0
1763371823.8337429,0.0,0.014999988281259155,0.0,0.00011277259056413196,0.0,1.2499990234678123e-05,0.0,1763371822.782994,0.005628686837681711,0.0,0.0
1763371823.8340592,0.002814343418840872,0.014999988281259155,-0.0033504088319538747,0.00011508384056413197,-1.025861661502414e-07,1.2538485592371058e-05,0.0,1763371822.8330004,0.00825540736193318,0.0,0.0
1763371823.8836875,0.0018838357852934817,0.014997232270700392,-0.0037360388561428672,7.652588128859359e-05,-2.1578771593628722e-07,8.372389867426952e-06,0.0,1763371822.8829873,0.011069750780774034,0.0,0.003350408831953364
1763371823.8841736,0.004698159562873672,0.014986717798793256,-0.0003856300241889925,7.883599707951798e-05,-3.7166411843548726e-07,8.497317874853127e-06,0.0,1763371822.9329836,0.01407170024532486,1.0057795632857997e-05,0.003350408831953449
1763371823.9336696,0.003492142775085546,0.014988062121650525,-0.001041521759543651,5.877580475264292e-05,-3.731785314015076e-07,6.403861766710767e-06,0.0,1763371822.9829915,0.016698406026806834,1.8858366811608975e-05,0.003350408831953321
1763371823.9338796,0.006306484667472312,0.014985130922270919,-0.004391930591497526,6.108668130960383e-05,-5.535457917983802e-07,6.622545585213723e-06,0.0,1763371823.0329888,0.05609899274903643,0.00015086693449286855,0.003350408831953321
1763371823.9854198,0.04589453361475175,0.014811261841116839,-0.0010415217595439994,6.337610064007964e-05,-3.0113269002005093e-06,2.1465230619530165e-05,0.0,1763371823.083302,0.058913320372052824,0.00016029611789867277,4.206704429243757e-17
1763371823.9857945,0.04786161197745099,0.014925437120784629,0.0015627486849127462,4.9536224097208267e-05,-1.5512489602139574e-06,1.0203441981215262e-05,0.0,1763371823.1329827,0.06172766379089368,0.00016029611789867288,0.003350408831953491
1763371824.0335715,0.05067595195972108,0.01492983523047115,-0.0017876601470407883,5.1847850026177416e-05,-1.6703826546684842e-06,1.1050178112421096e-05,0.0,1763371823.1829803,0.06454199141391008,0.0001697253013044776,-4.336808689942018e-17
1763371824.0339239,0.05147753173068245,0.014959995305963734,-0.000867990225950217,4.227564835219403e-05,-1.186315002674173e-06,7.381470586861092e-06,0.0,1763371823.2329926,0.06716871193816155,0.00016972530130447748,-4.336808689942018e-17
1763371824.083665,0.052027459500960195,0.014972771421902018,-0.00036152153314019905,3.572138998960502e-05,-9.161223147038845e-07,5.576049003937202e-06,0.0,1763371823.2829907,0.07017067825159179,0.00016972530130447735,1.270065402054448e-16
1763371824.0844913,0.05484180273588678,0.014971753976176618,0.002988887298813336,3.803255652574424e-05,-1.0318937136379363e-06,6.0215439421641315e-06,0.0,1763371823.3329973,0.07279739877584325,0.00016972530130447767,-4.336808689942018e-17
1763371824.133735,0.0550456295716021,0.014005504526600671,-0.010735522091655202,3.2663398406092834e-05,-8.412107572415124e-07,4.848545159602194e-06,0.0,1763371823.3829901,0.11313632111256221,0.0001697253013044759,-0.003350408831953384
1763371824.1354923,0.05785981081344234,0.013975291661008022,-0.014085930923608738,3.4971820408911285e-05,-9.830545615660492e-07,5.27142221196108e-06,0.0,1763371823.4329872,0.11576302689404415,0.0001609247301257252,-0.003350408831953384
1763371824.1836395,0.05756675116179197,0.013297680275605126,-0.023357918366983817,3.041417854384463e-05,-9.202104173940785e-07,4.420842873946533e-06,0.0,1763371823.4830062,0.118764976358595,0.00015086693449286708,-0.003350408831953384
1763371824.1874,0.06038032687341796,0.013231949049227377,-0.020007509535030284,3.271817704920507e-05,-1.09726308577842e-06,4.861095129891786e-06,0.0,1763371823.5329888,0.12157930398161139,0.00014143775108706267,-1.9038590148845458e-16
1763371824.2349331,0.059772343084389036,0.012729971992813824,-0.02679518328046432,2.8708339146027776e-05,-1.0509104661189254e-06,4.195990332468161e-06,0.0,1763371823.5829973,0.12420602450586285,0.00014143775108706218,1.5036335272127537e-16
1763371824.2352948,0.06258567623993493,0.012654570168704492,-0.030145592112417845,3.1010555868270836e-05,-1.2439119740216293e-06,4.680464589853496e-06,0.0,1763371823.6329918,0.1272079908192931,0.00014143775108706264,-1.9038590148845458e-16
1763371824.2836592,0.06172859794993446,0.012955009348820556,-0.027812262823710347,2.7396673249253615e-05,-1.2211845531784246e-06,4.132019024241991e-06,0.0,1763371823.6832967,0.16867265052354838,0.00014143775108705476,0.0033504088319536458
1763371824.28409,0.06472940329476545,0.012871528636055635,-0.027812262823710347,2.9697370095353253e-05,-1.4347988002849814e-06,4.72203148636843e-06,0.0,1763371823.7342846,0.17148697814656477,0.0001508669344928599,1.1145598333150986e-16
1763371824.3336115,0.06365089701821133,0.01311967161972436,-0.02686097185277352,2.638401340616798e-05,-1.3985251795631848e-06,4.246427367663116e-06,0.0,1763371823.783008,0.17430132156540562,0.00015086693449286023,0.0033504088319536458
1763371824.3353822,0.10266238123733759,0.012071533146624784,-0.026860971852773516,2.858263688333802e-05,-3.268104050291353e-06,2.3409928784385615e-05,0.0,1763371823.8330023,0.17711564918842204,0.00016029611789866545,-2.2941717969793274e-16
1763371824.3836079,0.10547570942621687,0.011995946237507027,-0.023510563020819646,3.0884842436557326e-05,-3.437258808086597e-06,2.5658754179831447e-05,0.0,1763371823.8830018,0.1799299926072629,0.0001602961178986648,0.0033504088319536458
1763371824.3839786,0.10586828833853408,0.01356466309234592,0.0028056960274255266,2.7095893615517725e-05,-1.9470021339171395e-06,1.1772941503567129e-05,0.0,1763371823.9329922,0.1827443202302793,0.00016972530130447003,-2.2941717969793274e-16
1763371824.4337265,0.10622043091849993,0.014035265533861592,0.010971407238158615,2.4140578613496582e-05,-1.2866782710175969e-06,7.681997112435716e-06,0.0,1763371823.983313,0.2223327509886407,0.00016972530130446095,0.003350408831953297
1763371824.4344935,0.10903460495528097,0.014066142222162056,0.00762099840620474,2.645282314138134e-05,-1.3230895533153307e-06,8.368994917927822e-06,0.0,1763371824.0329933,0.2251470786116571,0.00017915448471026512,-2.3722343533982837e-16
1763371824.4839354,0.1090801777774275,0.014301700828584587,0.011405222860461011,2.3662521226228138e-05,-9.794201017089501e-07,6.224654986979732e-06,0.0,1763371824.0829995,0.22796142203049793,0.00017915448471026444,0.003350408831953297
1763371824.485581,0.11189433815461106,0.014333798346602356,0.014755631692414546,2.5974712908777048e-05,-1.0107347755893972e-06,6.788274688739141e-06,0.0,1763371824.132989,0.23077574965351433,0.0001885836681160686,-2.3722343533982837e-16
1763371824.5338602,0.11164900210545722,0.014474719673466504,0.016445192181533907,2.3292733344223753e-05,-7.865316864022523e-07,5.408189593974684e-06,0.0,1763371824.182993,0.23359009307235518,0.00018858366811606793,0.003350408831953297
1763371824.5356414,0.11446296497124224,0.014521000005745991,0.0197956010134871,2.5605274153648184e-05,-8.110401751489564e-07,5.927737293252452e-06,0.0,1763371824.234135,0.23640442069537157,0.0001980128515218721,-2.3722343533982837e-16
1763371824.5836911,0.11396185392210884,0.014610562653421524,0.02008798580872891,2.3010780768729066e-05,-6.64090995287805e-07,4.9316215599777575e-06,0.0,1763371824.2829878,0.23940638700880182,0.0001980128515218714,-2.3722343533982837e-16
1763371824.5841537,0.11677562952802102,0.014667093341956263,0.016737576976775716,2.5323793166797817e-05,-6.899650286583037e-07,5.452287393059036e-06,0.0,1763371824.3329844,0.278431949083395,0.00019801285152186212,-2.3722343533982837e-16
1763371824.6335912,0.1195895787418595,0.014714196432202132,0.020087985808728913,2.7636667973163958e-05,-7.242401585895224e-07,6.059982853290237e-06,0.0,1763371824.3829908,0.2812462925022359,0.00019801285152186145,0.003350408831953638
1763371824.633942,0.11850963923990926,0.014751190117064075,0.01802028853540898,2.4667467323441744e-05,-6.704697833457287e-07,5.230974458846215e-06,0.0,1763371824.4329941,0.2840606201252523,0.00020744203492766665,-2.3722343533982837e-16
1763371824.6861098,0.15771645751694185,0.01545778478097729,0.014669879703456134,2.7024267695067835e-05,-2.079274114817384e-06,2.3642065118434494e-05,0.0,1763371824.4829836,0.28687496354409314,0.00020744203492766597,0.003350408831953297
1763371824.6865852,0.1584940690266489,0.015239284784904689,0.011821106301952851,2.407415634361779e-05,-9.640346985885186e-07,1.093309681758293e-05,0.0,1763371824.5332565,0.28968929116710956,0.00021687121833347022,0.00670081766390649
1763371824.7348626,0.1611206060259733,0.015270334804288127,0.011821106301952853,2.6386311451082312e-05,-9.93840365164735e-07,1.18103541339428e-05,0.0,1763371824.5829954,0.2925035714028299,0.00023572947930033662,0.0033504088319532967
1763371824.7352931,0.16151713542274904,0.015185708374737672,0.010949754978567726,2.362572592007424e-05,-6.719688810164912e-07,7.738733369329622e-06,0.0,1763371824.6329968,0.2953178990258463,0.00024515866270614087,0.00670081766390649
1763371824.7836194,0.16183567050820832,0.015143153233484113,0.010644677077692817,2.1402172572925967e-05,-5.124950077510634e-07,5.773991963461752e-06,0.0,1763371824.6842933,0.33453020364354974,0.0005079170988444815,0.003350408831953645
1763371824.78646,0.1648374667481187,0.01517510759202718,0.010644677077692137,2.3714305630421636e-05,-5.443939751616887e-07,6.285669500557432e-06,0.0,1763371824.732989,0.3371569094250317,0.000516717670023233,0.003350408831953645
1763371824.833599,0.16484238059087472,0.015139750059271893,0.010136834274731414,2.1486507045837246e-05,-4.5609110992482086e-07,5.018796605721977e-06,0.0,1763371824.7829916,0.3401588588895825,0.0005267754656560918,0.0033504088319529636
1763371824.8359725,0.1676565794164491,0.015168278103526531,0.006786425442778221,2.379865193053033e-05,-4.907241642633664e-07,5.454638024069051e-06,0.0,1763371824.8329892,0.342973186512599,0.0005362046490618951,-2.2985086056692694e-16
1763371824.8849118,0.17047085802744308,0.015187377288704102,0.010136834274731414,2.611055737601068e-05,-5.328775549016669e-07,5.957367288864392e-06,0.0,1763371824.8832963,0.34578752993143985,0.0005362046490618945,0.0033504088319529636
1763371824.8853438,0.16989735318515317,0.015143383081882128,0.008488580964712583,2.34487831233025e-05,-5.025870652171098e-07,4.975428498403586e-06,0.0,1763371824.9329953,0.34878947939599064,0.0005462624446947511,0.0033504088319529636
1763371824.9337883,0.16943347856236454,0.015112456223054993,0.0072087246415303945,2.1297741871698967e-05,-4.82277498083672e-07,4.263108121640976e-06,0.0,1763371824.9829812,0.351603807019007,0.0005556916281005543,-2.2985086056692694e-16
1763371824.9357374,0.17243536687647565,0.015134096384166133,0.0072087246415303945,2.361010976597705e-05,-5.532592258676475e-07,4.755893311780525e-06,0.0,1763371825.0329862,0.3917551064611366,0.0005556916281005451,-2.2985086056692694e-16
1763371824.9838748,0.1717348081020847,0.015098431665248825,0.005295717237286492,2.144441235189427e-05,-5.557924687738216e-07,4.173086281369759e-06,0.0,1763371825.0829985,0.39438182698538804,0.0005556916281005444,-2.2985086056692694e-16
1763371824.9842877,0.1745491120574204,0.015113335562541038,0.0019453084053332973,2.3756592167847622e-05,-6.388162054532462e-07,4.6848353193497275e-06,0.0,1763371825.1345804,0.3971961704042289,0.0005556916281005438,0.0033504088319536453
1763371825.0335944,0.17365665358021046,0.015068710874119698,-0.0006260937349017444,2.158217085842769e-05,-6.687840505374562e-07,4.189583262847589e-06,0.0,1763371825.1829977,0.39982287618571083,0.0005644921992792952,0.0033504088319536453
1763371825.0353749,0.2138079451528188,0.01504357239873317,-0.0006260937349017444,2.3891469669656298e-05,-2.222158458585928e-06,2.199228419595781e-05,0.0,1763371825.2342765,0.4028248256502617,0.0005745499949121542,0.0033504088319536453
1763371825.0851054,0.21643466516224177,0.01504192782557704,-0.0006260937349017444,2.620259145767975e-05,-2.324682087357354e-06,2.387790584665089e-05,0.0,1763371825.2849114,0.4054515314317436,0.0005833505660909057,0.0033504088319536453
1763371825.0855305,0.21680325901465064,0.015043762298458751,-0.00018860605010154985,2.3443174683024423e-05,-1.283241657303529e-06,1.1570918758271e-05,0.0,1763371825.3329995,0.40807823721322556,0.000592151137269657,0.003350408831952964
1763371825.135273,0.2171023713904592,0.01504095467234786,9.9673026274794e-05,2.1245458052779718e-05,-9.261262258794575e-07,7.669478743386731e-06,0.0,,,,
1763371825.1371317,0.21991671479532024,0.015041235186472927,0.0034500818582286702,2.3556720413456062e-05,-9.880504761777582e-07,8.337857804042843e-06,0.0,,,,
1763371825.1836476,0.21992107212907458,0.015030959531238642,0.0033013269800322986,2.1351103807770556e-05,-7.857408876028891e-07,6.247869851139505e-06,0.0,,,,
1763371825.1865416,0.22254777833934097,0.015039631178822637,0.003301326980032299,2.3662713767891933e-05,-8.372953222229956e-07,6.7641770316790966e-06,0.0,,,,
1763371825.234921,0.2223052896721478,0.015026569929547881,0.0026975851481815714,2.1452053622908025e-05,-7.182663055513062e-07,5.412131781844127e-06,0.0,,,,
1763371825.2373946,0.22530724506298186,0.015034667979468785,0.0026975851481815714,2.3763681219749327e-05,-7.8587701688936e-07,5.9610273340548806e-06,0.0,,,,
1763371825.2855556,0.224805565223502,0.015017191791430599,0.0014787013061973537,2.154871196012086e-05,-7.161391903696498e-07,4.975900174957446e-06,0.0,,,,
1763371825.2858353,0.2274322828760162,0.015021075925085345,0.0014787013061973537,2.38601731178239e-05,-7.861880677181785e-07,5.460162654661606e-06,0.0,,,,
1763371825.3336303,0.2267315581047534,0.014999408384942065,-0.0003275268851389058,2.1642720800607302e-05,-7.502942201532579e-07,4.697030654441557e-06,0.0,,,,
1763371825.3353486,0.2293582784881156,0.014998548063366007,-0.0003275268851395873,2.3953914970083012e-05,-8.358193940820961e-07,5.208538056019478e-06,0.0,,,,
